f,X,Y,Z
,0.047225952,-0.180801392,-0.95652771
,-0.116729736,-0.127838135,-0.966110229
,0.081039429,-0.011672974,-1.98085022
,0.22428894,-0.313949585,0.327972412
,-0.229614258,-0.129730225,-0.088470459
,0.309463501,0.420608521,-2.362762451
,0.032119751,0.202774048,-0.933670044
,-0.479812622,0.178009033,-0.965667725
,0.971786499,-0.168716431,-0.939239502
,0.158920288,-0.181594849,-0.936248779
