f,X,Y,Z
,0.065261841,-0.305877686,-0.940490723
,0.065536499,-0.294158936,-0.948944092
,0.076583862,-0.279129028,-0.964904785
,0.055358887,-0.27986145,-0.956329346
,0.070358276,-0.411254883,-1.186508179
,0.480224609,-0.018692017,-0.308685303
,-0.149291992,-0.171920776,0.065979004
,0.280212402,0.164749146,-2.0990448
,-0.071899414,0.319549561,-0.731582642
,-0.607421875,0.01399231,-0.890869141
,0.478118896,-0.643005371,-1.106002808
