f,X,Y,Z
,-0.008407593,-0.291809082,-0.951126099
,0.016967773,-0.293869019,-0.970245361
,0.31086731,-0.45262146,-1.621826172
,0.084793091,-0.307235718,0.451095581
,0.04447937,0.037963867,-0.973175049
,0.919372559,0.172821045,-1.643890381
,-1.161956787,-0.004180908,-0.549331665
,0.048583984,0.169769287,-1.264633179
,0.301422119,-0.548233032,-0.732879639
