f,X,Y,Z
,0.107040405,-0.164154053,-0.96647644
,-0.032836914,-0.130371094,-1.005187988
,-0.058456421,-0.080871582,-0.964187622
,-0.002532959,0.06652832,-1.260177612
,0.49508667,-0.308273315,-0.699783325
,-0.126403809,-0.585510254,0.214553833
,0.086135864,0.257965088,-1.429672241
,0.487304688,0.246520996,-1.198669434
,-0.964233398,0.176452637,-0.985061646
,0.098327637,0.123672485,-1.095169067
,0.578430176,-0.401550293,-0.892547607
