f,X,Y,Z
,64926147,-0.166763306,-1.029907227
,0.049880981,-0.156311035,-1.11541748
,0.346725464,-0.084228516,-0.680084229
,0.191955566,-0.022109985,0.360473633
,0.421478271,1.127838135,-2.939559937
,-0.195068359,0.717987061,-0.357421875
,-0.723144531,0.435592651,-1.030853271
,0.773422241,-0.37828064,-0.937210083
,0.079910278,-0.247375488,-1.096191406
