f,X,Y,Z
,0.118942261,-0.243652344,-0.977111816
,-0.10319519,-0.147125244,-0.954406738
,-0.249862671,0.01133728,-1.095443726
,0.869308472,-0.364395142,-1.223297119
,-0.040908813,-0.310119629,0.251541138
,-0.231018066,0.14553833,-1.281173706
,0.686248779,0.102035522,-1.427154541
,-0.981414795,0.087783813,-0.760177612
,0.265686035,0.306732178,-1.234939575
,0.380645752,-0.368637085,-0.814926147
