f,X,Y,Z
,0.114105225,-0.163803101,-1.008117676
,0.074447632,-0.150726318,-0.991439819
,0.138763428,-0.15032959,-1.039535522
,-0.44392395,-0.02243042,-1.179733276
,1.130996704,-0.426864624,-1.713745117
,0.351654053,-0.342132568,0.211151123
,0.013504028,-0.337478638,0.089385986
,0.639709473,-0.505813599,-2.852783203
,-0.464859009,0.202011108,-0.439544678
,-0.31427002,0.618255615,-1.554016113
,0.265640259,-0.399978638,-0.628173828
