f,X,Y,Z
,0.106704712,-0.228317261,-0.94921875
,0.324203491,-0.33215332,-1.902191162
,0.042510986,-0.392868042,-0.031539917
,-0.392807007,-0.104949951,-0.288375854
,0.926223755,0.051757813,-3.807891846
,-0.457077026,0.324691772,-0.497131348
,-0.476715088,0.261489868,-1.081558228
,0.7318573,-0.379806519,-0.746353149
,0.198043823,-0.166824341,-1.017364502
