f,X,Y,Z
,0.108856201,-0.358703613,-0.91368103
,0.081130981,-0.339904785,-0.965820313
,0.255752563,-0.325958252,-1.189971924
,0.312576294,-0.151138306,-0.35383606
,-0.188217163,-0.422714233,0.418640137
,0.171295166,0.396270752,-1.419235229
,0.853042603,0.334197998,-1.999542236
,-0.937591553,0.303604126,-0.478530884
,1.786758423,0.101638794,-0.963272095
,0.301193237,-0.379898071,-0.898101807
