f,X,Y,Z
,0.112533569,-0.091247559,-0.984313965
,0.228164673,-0.224121094,-1.587783813
,0.287261963,-0.211166382,-0.379211426
,-0.287307739,-0.374435425,0.066146851
,0.736129761,0.067901611,-1.657730103
,0.33215332,0.498016357,-0.905960083
,-0.793121338,0.364227295,-0.945617676
,0.907989502,-0.132888794,-1.088943481
