w,X,Y,Z
,-0.265213013,-0.506652832,0.253356934
,0.15397644,0.092605591,-1.131286621
,0.154220581,-0.060394287,-1.886871338
,0.438171387,-0.445922852,-0.302688599
,0.763870239,-0.460296631,0.419158936
,-0.704772949,0.095169067,-1.818618774
,-0.12689209,-0.222503662,-1.070449829
